-0.059577476	-0.021188464	0.056625243	0.009226296	0.070201054	-0.038225044	-0.027962998	0.09308165	-0.058473606	-0.04371293	-0.043397117	-0.10254491	-0.006955254	0.03868719	0.022835054	0.018736212
0.009147105	-0.050314207	0.07059643	0.0736966	-0.01176954	-0.054722212	-0.0855696	0.05425199	-0.06602627	-0.055788107	-0.025992064	-0.11245789	-0.005656025	-0.024454203	0.0027639223	0.024953125
0.024401205	0.0141479205	0.0691529	0.022412917	0.005541494	0.027543351	-0.050617825	0.019634193	-0.043171555	0.046486743	-0.06456573	-0.12457984	-0.04012093	-0.055620193	0.06165672	-0.01706662
0.036279764	-0.007613358	0.07599278	0.026400877	0.06064881	0.024473544	-0.07701527	-0.0040655346	-0.039143514	-0.022132305	-0.08532925	-0.093968	-0.055717032	0.029732008	-0.018484153	0.074235834
-0.021980599	0.0036417358	-0.004488372	0.04347129	0.08752958	-0.003936448	-0.0653918	-0.010875231	-0.027567392	-0.013434247	-0.06656603	-0.039662242	-0.0146831265	-0.06634793	-0.033887614	0.048866022
0.059396237	0.012086531	0.022683464	0.066415966	0.028858742	-0.063751295	-0.07863125	0.057963613	0.010947227	-0.081952885	-0.06435622	-0.025423571	-0.02122373	0.0003717339	-0.06894613	0.072530285
-0.011095364	-0.106338784	0.121173576	-0.018871324	0.0016743827	0.04049363	-0.021189228	-0.022039196	-0.117550336	-0.05518304	-0.080291316	-0.10647544	0.006182543	-0.028041769	-0.03911146	0.05635931
-0.015586326	-0.0041173785	0.02261697	-0.023389926	-0.013845187	-0.0070824046	-0.0753728	0.0008430891	-0.010433498	-0.06690597	-0.08084097	-0.1473283	0.007245822	0.091909975	0.011037101	0.020586433
-0.016835863	-0.04111658	0.021609051	0.087439716	-0.01380979	-0.051077627	-0.10837531	0.03055746	0.02505094	-0.047538858	-0.109252825	-0.15531002	-0.004157442	0.012313763	0.018772189	0.035459816
0.070116796	-0.084549285	0.078149855	-0.019966474	0.017110124	0.02568321	-0.07624015	0.009423165	0.007332704	0.027519153	-0.09805974	-0.08209994	-0.034398798	-0.05402839	0.053617112	0.059318136
0.008537424	0.022595424	0.06128095	0.011841014	0.039097343	-0.0312405	-0.0028333014	0.07064185	-0.09548331	-0.035453334	-0.05368559	-0.023633191	-0.03301593	0.0015510439	-0.0029264658	0.064742036
-0.026170002	0.041077837	0.17018631	0.033904683	0.0839455	-0.0017438583	-0.020590413	0.07034856	-0.0049346685	0.020205557	-0.048903942	-0.08942493	-0.067716375	0.0050163306	-0.060390715	0.04409789
0.032426786	0.00065636385	0.008512086	0.019195044	-0.010407445	-0.042004425	0.0032410654	0.011549076	0.035393927	0.029448396	-0.11759732	-0.025719818	-0.013225194	0.03538053	-0.037960164	0.041283928
-0.099876784	-0.040774297	0.06744403	-0.033714306	0.020650199	-0.06976491	-0.11274082	0.021476323	-0.10298639	0.09960818	-0.07257858	-0.07989091	0.057965472	0.028538963	-0.08160563	-0.028773243
0.008217491	0.14653993	-0.052535634	-0.0036520213	0.007226409	0.02679063	0.029738737	0.030863192	-0.001282853	0.011498482	-0.04165048	-0.13942404	-0.03545249	-0.060213998	-0.00512822	0.024848424
-0.047254574	-0.051397637	0.113381326	0.054244827	-0.026392758	-0.023106948	-0.033667862	0.0026934755	-0.03310219	-0.07383005	-0.018458901	-0.0820076	0.0036093257	0.03231394	0.0039990735	-0.01573773
0.09552261	0.029815733	0.026518283	-0.025368787	0.012349611	-0.0023006545	0.0079048	-0.006631949	-0.0012148337	-0.09795786	-0.03233439	-0.054663833	-0.09844812	0.012648793	0.010206935	-0.034163427
0.035496693	-0.04369319	0.07307407	0.039159283	0.055811957	-0.051961493	-0.019573249	-0.008642585	-0.058505237	0.012771485	-6.351128e-05	-0.15855616	-0.03828127	-0.014906934	-0.00940536	0.01771489
0.03629785	-0.057229616	0.012853145	-0.0033492732	0.015099096	-0.04274772	-0.044629514	-0.06875311	-0.07630268	-0.085502736	-0.065255485	0.0038572052	-0.02833945	-0.042884305	-0.07669888	0.08576825
-0.02686618	-0.088214576	0.013967613	0.07323484	-0.009209986	0.05143129	-0.03760382	0.027388556	-0.051901225	-0.033986114	-0.03872713	-0.016530579	-0.047197208	-0.061985657	0.007895078	-0.023739627
-0.0002893577	0.0013119148	-0.0030388758	0.10151141	0.057363413	-0.07785472	0.080645554	0.020086193	0.101224445	-0.017091975	-0.02670463	-0.1474063	0.035882734	-0.05979245	-0.04474213	-0.06430765
0.029477863	-0.05401064	-0.012961986	-0.04503256	-0.051886328	-0.003492919	-0.10611417	0.02427744	-0.015960917	0.025644846	-0.015337466	-0.20647573	-0.07233417	0.015505983	-0.04433321	0.013289348
0.079105794	0.028497295	-0.034831155	0.081247136	-0.0060862033	0.020749072	-0.028988423	0.092668526	-0.034198407	-0.02307908	-0.033236958	0.06011091	-0.10463909	-0.06347657	0.065492235	0.07252804
-0.069945514	-0.09111904	0.016798167	-0.0009700247	0.07218354	-0.061754603	-0.090407535	0.03288382	-0.102036364	0.030102868	-0.01488309	-0.048381515	0.0018337354	0.043596417	-0.09058571	-0.016775308
0.104792476	-0.053891264	-0.071727574	0.13533089	0.05723146	-0.029679395	-0.04772853	-0.017667709	0.038214263	-0.03741232	-0.026926057	-0.033559203	-0.09070725	0.058189325	0.0076643345	0.034530208
0.011545605	-0.053944528	-0.09928996	0.022768667	-0.051800117	-0.007934402	-0.024644703	0.07473155	-0.02764473	0.01170289	0.022979718	-0.10197368	-0.07987742	0.058351427	-0.015280943	0.090494074
0.0058257123	0.0048111593	-0.058677528	0.039579865	0.0019686488	-0.06778671	-0.095243946	0.038063686	0.113308705	-0.11908684	-0.056010738	-0.10891449	-0.0832527	-0.05017054	0.07481499	0.12898631
-0.07628715	0.039778374	0.043700956	0.009318945	0.023829462	-0.07301364	-0.10692814	0.10336984	-0.049618434	-0.034008466	-0.03978848	-0.030417021	-0.07782792	-0.045700338	-0.08518176	0.058561835
-0.059161738	0.048639204	-0.065857925	0.028750755	0.070887186	-0.028449401	-0.0011964537	0.00029331745	0.083544284	-0.14745893	0.0039746063	-0.052630384	0.015564018	0.02487819	0.02416213	-0.020732759
-0.02051077	-0.009489205	0.03785963	0.09444524	0.0128987115	0.027402364	-0.0044973125	-0.013563389	0.08822443	-0.016975239	-0.032827623	-0.09311224	0.013467309	0.043364283	0.0078552095	0.016355451
0.02845533	-0.029951915	0.08578893	0.056493	-0.013708889	-0.008042839	-0.14041458	-0.09836903	-0.045357153	-0.0050864895	-0.01391387	-0.09118603	-0.054043096	-0.08050981	-0.048033744	-0.024480717
-0.005968009	-0.0017585999	0.02485044	-0.0236887	0.003828672	-0.033374105	-0.10631473	0.018420927	0.05036829	0.099519856	-0.0006320566	-0.05147262	-0.0070418627	0.04884445	-0.049351104	0.019560788
0.080015756	0.060027245	-0.012885444	0.03852427	0.06942808	-0.034497693	-0.07481651	0.061814494	-0.028204476	-0.08658665	-0.0026711812	-0.086007155	0.08099469	0.057445593	-0.0087836	0.013686128
0.0374548	-0.046062283	0.016947934	0.017109934	0.010574149	-0.025106108	-0.03974123	-0.017908342	-0.040529046	0.039308388	0.016771344	0.025733594	0.057252	0.06266384	-0.03206803	0.009209249
-0.020239245	-0.10002394	0.021113627	-0.0147006875	0.026055414	0.029904773	0.087572634	-0.0067324266	0.0055904724	0.007837615	-0.021255901	-0.10581535	-0.1715752	0.04144295	-0.038301975	0.015651315
-0.03923122	0.0019943635	-0.041311648	0.068211794	-0.014649332	0.02178583	0.033498283	0.06908352	0.009756636	-0.11274009	-0.09831389	-0.06220498	-0.02295015	-0.07385071	0.006403496	0.025777752
-0.050252292	0.027308214	0.058960997	-0.04974863	0.031904507	-0.02094765	0.07964808	0.049914867	-0.056452096	0.030709686	-0.0451049	-0.01740366	0.01595161	-0.00890943	-0.041110653	0.055508602
-0.06809971	-0.106698655	-0.04103306	0.13930692	-0.06885968	0.046148445	-0.047508024	-0.0057263384	-0.037648868	0.07139973	-0.08386276	-0.062358238	-0.008566785	-0.04085717	-0.079676904	0.0023898766
-0.060358994	-0.040322322	0.078860864	0.021058913	0.041214768	0.07279568	0.010170725	0.05969632	0.08013127	-0.06678503	-0.032186754	-0.032587253	0.023436652	-0.012784098	-0.050701648	-0.013999332
-0.040665813	0.034400042	0.09477666	0.00047611602	-0.018815719	0.0026176374	0.005135198	-0.010406702	-0.1824967	-0.047040485	0.009820129	-0.019287705	-0.08186983	0.03197011	0.02043959	0.04534578
